method,method_display,config_id,seed,corruption,severity,batch_size,max_batches,trainable_parameters,runtime_seconds,peak_gpu_memory_mb,optimizer_steps,lr,optimizer,num_samples,num_correct,num_wrong,error_rate,top1_accuracy,accuracy,ece_15bins_percent,mce_15bins_percent,mean_confidence,mean_predictive_entropy,mean_entropy,mean_uncertainty,mean_mutual_info,mean_ucb_score,mean_come_loss,correct_confidence,wrong_confidence,confidence_separation,correct_uncertainty,wrong_uncertainty,uncertainty_separation,correct_mutual_info,wrong_mutual_info,mutual_info_separation,correct_ucb_score,wrong_ucb_score,ucb_separation,hce_rate@0.8,hce_risk@0.8,hce_rate@0.9,hce_risk@0.9,hce_rate@0.95,hce_risk@0.95,aurc,e_aurc,selective_risk@0.80,selective_risk@0.90,selective_risk@0.95,aurc_uncertainty,aurc_ucb_score,auroc_neg_max_confidence,auroc_entropy,auroc_neg_margin,auroc_uncertainty,auroc_neg_mutual_info,auroc_neg_ucb_score,auroc_combined,auroc_error_combined,cfg_lr,cfg_optimizer,cfg_weight_decay,cfg_come_p_norm,cfg_come_tau,cfg_come_evidence_mode,cfg_lambda_come,cfg_eps,cfg_tau_c,cfg_tau_u,cfg_T_c,cfg_T_u,cfg_lambda_cal,cfg_lambda_fpa,cfg_class_balance_ema,cfg_prototype_momentum,cfg_prototype_temperature,cfg_eata_eps_scale,cfg_eata_fisher_lambda,cfg_eata_alpha_f,cfg_eata_alpha_w,cfg_sar_eps_scale,cfg_sar_rho,cfg_disable_ucb,cfg_disable_class_balance,cfg_disable_scale_norm,cfg_class_balance_count_floor,cfg_class_balance_w_clip_min,cfg_class_balance_w_clip_max
tent,Tent,tent_cifar100,0,motion_blur,3,128,-1,9600,9.46,655.2,79,1e-05,adam,10000,6622,3378,0.3378,66.22,66.22,7.650397230237724,16.80006502460246,0.7354225960299373,1.1604842534506454,1.1604842534506454,0.1015104352244909,0.5444529780274854,0.0,1.1604842534506454,0.8589620196972998,0.4932443652646103,0.3657176544326894,0.0527969251533685,0.1970050662756966,0.1442081411223281,0.300633982762379,1.0224190486744758,-0.7217850659120967,0.0,0.0,0.0,0.0667,0.1177612994350282,0.0426,0.0885286783042394,0.0274,0.0655032273487927,0.1215537286571511,0.0567043930491971,0.23175,0.2837777777777778,0.3107368421052631,0.1361986963838642,0.3415022494702586,0.8551629621841113,0.8463057279509838,0.8543337161826153,0.8226758267961953,0.1780697994502778,0.5,0.8566387692745658,0.8566387692745658,1e-05,adam,0.0,2.0,1.0,exp_relu,0.03,1e-12,0.7,0.3,0.1,0.1,0.02,0.0,0.99,0.9,0.1,0.4,1.0,0.9,0.9,0.25,0.05,False,False,False,,,
tent,Tent,tent_cifar100,0,pixelate,3,128,-1,9600,6.7,655.2,79,1e-05,adam,10000,6805,3195,0.3195,68.05,68.05,6.754196098037066,15.11119657729959,0.741620265911147,1.1323062390282987,1.1323062390282987,0.099432962281229,0.5325329848964251,0.0,1.1323062390282987,0.8612764409070589,0.4867657210450497,0.3745107198620092,0.0510503939914742,0.2024825326135549,0.1514321386220807,0.2912684741851171,1.0463999631093983,-0.7551314889242814,0.0,0.0,0.0,0.0603,0.1048695652173913,0.0369,0.0741112673227555,0.0244,0.0561694290976058,0.1090679502063158,0.0515110846203802,0.211125,0.2655555555555555,0.2907368421052632,0.1239430734505047,0.3210273451442279,0.8611339586215143,0.852745392265422,0.8600756371028851,0.8286651281679792,0.1719742571684495,0.5,0.8631177710396594,0.8631177710396594,1e-05,adam,0.0,2.0,1.0,exp_relu,0.03,1e-12,0.7,0.3,0.1,0.1,0.02,0.0,0.99,0.9,0.1,0.4,1.0,0.9,0.9,0.25,0.05,False,False,False,,,
tent,Tent,tent_cifar100,0,saturate,3,128,-1,9600,8.4,655.2,79,1e-05,adam,10000,7338,2662,0.2662,73.38,73.38,5.901151207052166,15.663437077985009,0.7828007974144071,0.9466058103792964,0.9466058103792964,0.0812136430945792,0.4390837095943558,0.0,0.9466058103792964,0.8830936937000218,0.506336006676676,0.3767576870233458,0.041647769778117,0.1902799009443912,0.1486321311662742,0.2402931521547823,0.987064592573916,-0.7467714404191338,0.0,0.0,0.0,0.0556,0.0867800842828156,0.0347,0.061274942609924,0.0227,0.045102324657262,0.0796469751892692,0.0405718464585982,0.15675,0.21,0.2370526315789473,0.0919461961488202,0.2666542814125947,0.8710202994242376,0.8637699784926156,0.8698405467949942,0.838482471061889,0.1620695989035595,0.5,0.8735140850535863,0.8735140850535863,1e-05,adam,0.0,2.0,1.0,exp_relu,0.03,1e-12,0.7,0.3,0.1,0.1,0.02,0.0,0.99,0.9,0.1,0.4,1.0,0.9,0.9,0.25,0.05,False,False,False,,,
tent,Tent,tent_cifar100,0,shot_noise,3,128,-1,9600,6.98,655.2,79,1e-05,adam,10000,5051,4949,0.4949,50.51,50.51,12.24176671978086,25.34487909607348,0.6266381908331067,1.640039351933387,1.640039351933387,0.149448190822168,0.785347382893662,0.0,1.640039351933387,0.7926366259776302,0.4572184907088414,0.3354181352687888,0.0803168492842511,0.2200043448144934,0.1396874955302422,0.4471074945804748,1.1305584711680423,-0.6834509765875678,0.0,0.0,0.0,0.08,0.1988071570576541,0.0487,0.1510077519379845,0.0292,0.1123509041939207,0.2522019603396411,0.1022846792261976,0.4085,0.4531111111111111,0.473578947368421,0.2740386243329187,0.4904582017786434,0.8160970667388234,0.8065396323833531,0.813468633276606,0.7831455184597406,0.217991679854372,0.5,0.8180821132630639,0.8180821132630639,1e-05,adam,0.0,2.0,1.0,exp_relu,0.03,1e-12,0.7,0.3,0.1,0.1,0.02,0.0,0.99,0.9,0.1,0.4,1.0,0.9,0.9,0.25,0.05,False,False,False,,,
tent,Tent,tent_cifar100,0,snow,3,128,-1,9600,6.72,655.2,79,1e-05,adam,10000,5943,4057,0.4057,59.43000000000001,59.43000000000001,9.414273323640227,20.330094916003567,0.6844995301283896,1.38308347642067,1.38308347642067,0.1231916153532721,0.6541623965259945,0.0,1.38308347642067,0.8272903350109948,0.4753287750341518,0.351961559976843,0.0648882312352452,0.208598815701666,0.1437105844664208,0.3649984018985308,1.0777516546159664,-0.7127532527174356,0.0,0.0,0.0,0.0689,0.142679643818596,0.041,0.1015605647758236,0.0247,0.0722856306701785,0.1709753512896804,0.0745318583467193,0.30925,0.3577777777777777,0.3805263157894736,0.189434164471911,0.4085790591399955,0.8375195364092973,0.8291694024794166,0.8356158006028098,0.8056122557111556,0.1952330311071604,0.5,0.8393171992029614,0.8393171992029614,1e-05,adam,0.0,2.0,1.0,exp_relu,0.03,1e-12,0.7,0.3,0.1,0.1,0.02,0.0,0.99,0.9,0.1,0.4,1.0,0.9,0.9,0.25,0.05,False,False,False,,,
tent,Tent,tent_cifar100,0,spatter,3,128,-1,9600,7.05,655.2,79,1e-05,adam,10000,5970,4030,0.403,59.7,59.7,9.191934402883057,20.075636500483952,0.6849472802072764,1.3790730608595665,1.3790730608595665,0.1231575281177202,0.6532006675926079,0.0,1.3790730608595665,0.8262219655871941,0.4756644336271005,0.3505575319600936,0.0658347040805096,0.2080749622373596,0.1422402581568499,0.3697526469947426,1.0730976112574355,-0.7033449642626932,0.0,0.0,0.0,0.0724,0.147875816993464,0.0436,0.1076543209876543,0.0272,0.079046788724208,0.1702650636707325,0.0752204485276848,0.304625,0.354,0.3787368421052631,0.1886071394286119,0.4067469189005608,0.8351926921622171,0.8254446342548142,0.8345541188157495,0.8014582631935525,0.1994479843385662,0.5,0.8371924552456242,0.8371924552456242,1e-05,adam,0.0,2.0,1.0,exp_relu,0.03,1e-12,0.7,0.3,0.1,0.1,0.02,0.0,0.99,0.9,0.1,0.4,1.0,0.9,0.9,0.25,0.05,False,False,False,,,
tent,Tent,tent_cifar100,0,speckle_noise,3,128,-1,9600,6.95,655.2,79,1e-05,adam,10000,5345,4655,0.4655,53.45,53.45,10.84831008940935,25.145200269124867,0.6414943601161242,1.5745737714465045,1.5745737714465045,0.1421184082195675,0.7501995095387963,0.0,1.5745737714465045,0.7964047143728907,0.4636219984614695,0.3327827159114211,0.078445811136704,0.2152290486938758,0.1367832375571717,0.4381149266897832,1.1085436760969003,-0.6704287494071173,0.0,0.0,0.0,0.0792,0.1884368308351177,0.0478,0.1405055849500294,0.0299,0.1054673721340388,0.2279696522404462,0.0972930389228025,0.373125,0.4207777777777777,0.4424210526315789,0.2498596400429529,0.4699376920558202,0.8165730241680642,0.8067270273773435,0.8135350805183479,0.7813981164323344,0.2198544671179485,0.5,0.8188372039279007,0.8188372039279007,1e-05,adam,0.0,2.0,1.0,exp_relu,0.03,1e-12,0.7,0.3,0.1,0.1,0.02,0.0,0.99,0.9,0.1,0.4,1.0,0.9,0.9,0.25,0.05,False,False,False,,,
tent,Tent,tent_cifar100,0,zoom_blur,3,128,-1,9600,7.14,655.2,79,1e-05,adam,10000,7036,2964,0.2964,70.36,70.36,6.054328308962286,16.149183015733183,0.7538990186367184,1.0809841047120554,1.0809841047120554,0.0957188019315117,0.5125428045253165,0.0,1.0809841047120554,0.8665314674543693,0.486529953224778,0.3800015142295913,0.050427846490205,0.2032313398819282,0.1528034933917232,0.2870469360775857,1.047829218289903,-0.7607822822123173,0.0,0.0,0.0,0.0579,0.0971150620597115,0.036,0.0687679083094555,0.0224,0.0488869489305979,0.0955326438345744,0.0464798930757156,0.1895,0.2416666666666666,0.268,0.1103648472852873,0.292572329519405,0.8648245978461262,0.8554087845121177,0.8641185461083504,0.8292184343637772,0.1714496163551398,0.5,0.8670263073501306,0.8670263073501306,1e-05,adam,0.0,2.0,1.0,exp_relu,0.03,1e-12,0.7,0.3,0.1,0.1,0.02,0.0,0.99,0.9,0.1,0.4,1.0,0.9,0.9,0.25,0.05,False,False,False,,,
tentcome,Tent-COME,tentcome,0,brightness,1,128,-1,38400,269.91,9995.9,391,0.0001,adam,50000,38781,11219,0.22438,77.562,77.562,3.978658886708316,8.114665799274444,0.8153163985494524,0.8697424778942137,0.8697424778942137,0.0298222635038594,0.2742468386405222,0.0,0.7436421579259586,0.8784201296858033,0.5971841410221487,0.2812359886636546,0.0256175478620299,0.0443568100147595,0.0187392621527296,0.2395844591366537,0.3940651593054232,-0.1544807001687695,0.0,0.0,0.0,0.05646,0.0841305319624497,0.03038,0.0560082592824748,0.0167,0.0417876088479631,0.0728274011879519,0.0455266799111409,0.1292,0.1718444444444444,0.1953052631578947,0.1346720601117818,0.1998912275349201,0.842791533660466,0.8124487221191766,0.8431680103530528,0.6594480417149938,0.3433300618044506,0.5,0.8488645236190795,0.8488645236190795,0.0001,adam,0.0,2.0,1.0,exp_relu,0.03,1e-12,0.7,0.3,0.1,0.1,0.1,0.05,0.99,0.9,0.1,0.4,1.0,0.9,0.9,0.25,0.05,,,,,,
tentcome,Tent-COME,tentcome,0,brightness,2,128,-1,38400,277.98,10073.0,391,0.0001,adam,50000,38152,11848,0.23696,76.304,76.304,4.504538876935841,9.470015370928376,0.808047370955795,0.8949233412610904,0.8949233412610904,0.0294775214021521,0.2702007327361377,0.0,0.7717299092622221,0.8763553452205235,0.5880873917063081,0.2882679535142154,0.0246001969564974,0.0451830989047361,0.0205829019482386,0.230005053635112,0.3996357048041941,-0.169630651169082,0.0,0.0,0.0,0.0577,0.0877112975799586,0.0315,0.0592127523591112,0.017,0.042790978654853,0.0775944229137243,0.0469946417484877,0.139,0.1829111111111111,0.2074315789473684,0.1378496185460505,0.213645867602731,0.8443555739460864,0.8166952600770024,0.8436052446987345,0.6729542071505725,0.329639343581642,0.5,0.8499915013530582,0.8499915013530582,0.0001,adam,0.0,2.0,1.0,exp_relu,0.03,1e-12,0.7,0.3,0.1,0.1,0.1,0.05,0.99,0.9,0.1,0.4,1.0,0.9,0.9,0.25,0.05,,,,,,
tentcome,Tent-COME,tentcome,0,brightness,3,128,-1,38400,266.97,10073.3,391,0.0001,adam,50000,37065,12935,0.2587,74.13,74.13,5.531896795568986,10.312131213645149,0.7965775930979662,0.9384551953586616,0.9384551953586616,0.0288852484906165,0.2635141863803481,0.0,0.8204149610630284,0.8729801569453106,0.5776474787568897,0.2953326781884209,0.0227783662683728,0.0463844050091677,0.0236060387407948,0.2133789866354546,0.4071756613354681,-0.1937966747000135,0.0,0.0,0.0,0.06072,0.0952440707742502,0.033,0.0643827064148587,0.0177,0.0455246913580246,0.0865600106101864,0.0497680746671042,0.15765,0.2043555555555555,0.2288421052631579,0.145524458788319,0.2391688810240942,0.8464219884300457,0.8227841111773522,0.8441840557267551,0.691834401594249,0.3105215469162684,0.5,0.8521117181962485,0.8521117181962485,0.0001,adam,0.0,2.0,1.0,exp_relu,0.03,1e-12,0.7,0.3,0.1,0.1,0.1,0.05,0.99,0.9,0.1,0.4,1.0,0.9,0.9,0.25,0.05,,,,,,
tentcome,Tent-COME,tentcome,0,brightness,4,128,-1,38400,272.08,10073.3,391,0.0001,adam,50000,35354,14646,0.29292,70.708,70.708,6.972551159182566,14.38521085430776,0.7768055115918256,1.0259626640733437,1.0259626640733437,0.0301805724212573,0.2725088406991033,0.0,0.9045790248375036,0.8657685899798816,0.5620574115418919,0.3037111784379896,0.0220595594762524,0.0497838969916316,0.0277243375153791,0.2062790974558875,0.432380911067849,-0.2261018136119614,0.0,0.0,0.0,0.06354,0.1057097224995009,0.03388,0.0704570976999542,0.01844,0.0500542888165038,0.1028938051654959,0.0550558400600406,0.1901,0.2368666666666666,0.2629263157894737,0.1600864872613092,0.2802916300516545,0.8465631022198752,0.827522536905767,0.8430489091309404,0.7125903333916808,0.2895328614459085,0.5,0.8517303897233522,0.8517303897233522,0.0001,adam,0.0,2.0,1.0,exp_relu,0.03,1e-12,0.7,0.3,0.1,0.1,0.1,0.05,0.99,0.9,0.1,0.4,1.0,0.9,0.9,0.25,0.05,,,,,,
tentcome,Tent-COME,tentcome,0,brightness,5,128,-1,38400,270.06,10073.3,391,0.0001,adam,50000,33373,16627,0.33254,66.74600000000001,66.74600000000001,8.257853979270902,15.918445503273638,0.7500385397927091,1.157033966168754,1.157033966168754,0.033660069719219,0.2990625645798957,0.0,1.0219546171955107,0.8537890666957532,0.5417949399650016,0.3119941267307515,0.0225688497698329,0.0559218898533899,0.033353040083557,0.2098649483298178,0.4780961874291076,-0.2682312390992898,0.0,0.0,0.0,0.06552,0.1174867307416439,0.03532,0.0797003339651593,0.01906,0.0563172201867391,0.1250406677135698,0.0623386035919071,0.22905,0.2784444444444444,0.3041052631578947,0.1801886547862372,0.332332083413341,0.84392454016588,0.8287573683749849,0.8382759525486858,0.7281804869322244,0.2737811547771713,0.5,0.8486041101075887,0.8486041101075887,0.0001,adam,0.0,2.0,1.0,exp_relu,0.03,1e-12,0.7,0.3,0.1,0.1,0.1,0.05,0.99,0.9,0.1,0.4,1.0,0.9,0.9,0.25,0.05,,,,,,
tentcome,Tent-COME,tentcome,0,contrast,1,128,-1,38400,273.04,10073.3,391,0.0001,adam,50000,40221,9779,0.19558,80.44200000000001,80.44200000000001,1.305531179193406,5.535638547287538,0.7968622216015682,1.116949308446784,1.116949308446784,0.057035562620087,0.5165758402770653,0.0,0.8512621246526082,0.8517019936530513,0.5713063905674437,0.2803956030856076,0.0524435405682257,0.0759225366407347,0.023478996072509,0.4811634769278153,0.6622267929583396,-0.1810633160305242,0.0,0.0,0.0,0.0397,0.0606885165708695,0.01788,0.037727886563133,0.00576,0.0221965317919075,0.060520573754484,0.0400095214779552,0.102675,0.1432666666666666,0.1665473684210526,0.1260092958536552,0.1808501677489819,0.8493372549530191,0.8168072112286234,0.8509759298253263,0.6607478749954563,0.3434529821468364,0.5,0.8546899291019326,0.8546899291019326,0.0001,adam,0.0,2.0,1.0,exp_relu,0.03,1e-12,0.7,0.3,0.1,0.1,0.1,0.05,0.99,0.9,0.1,0.4,1.0,0.9,0.9,0.25,0.05,,,,,,
tentcome,Tent-COME,tentcome,0,contrast,2,128,-1,38400,270.15,10073.3,391,0.0001,adam,50000,39862,10138,0.20276,79.72399999999999,79.72399999999999,1.327676740255208,2.4667137868055997,0.7861640251315013,1.1899825951889436,1.1899825951889436,0.0621877498779277,0.5581041556537059,0.0,0.8975925003951835,0.8437823582535752,0.5596122402713603,0.2841701179822149,0.0570783629420413,0.0822775488558627,0.0251991859138213,0.5191966683361332,0.7110860317094447,-0.1918893633733115,0.0,0.0,0.0,0.03856,0.0607875902512848,0.01632,0.0364594968946874,0.0049,0.0212987916195775,0.0631729210390521,0.0410671194041785,0.108625,0.1491777777777777,0.1734947368421052,0.1297822826362818,0.1880682277320995,0.8496105309619233,0.8152256313577562,0.8513449411418298,0.6610623948934734,0.3431993081299154,0.5,0.8547460726090137,0.8547460726090137,0.0001,adam,0.0,2.0,1.0,exp_relu,0.03,1e-12,0.7,0.3,0.1,0.1,0.1,0.05,0.99,0.9,0.1,0.4,1.0,0.9,0.9,0.25,0.05,,,,,,
tentcome,Tent-COME,tentcome,0,contrast,3,128,-1,38400,277.97,10073.0,391,0.0001,adam,50000,39046,10954,0.21908,78.092,78.092,1.2159968894682809,3.002967704087495,0.7696282571330294,1.280073003685996,1.280073003685996,0.0665647532350442,0.5917459838186949,0.0,0.9663198655775934,0.8330381386077826,0.5436010312736892,0.2894371073340934,0.0602178321679705,0.0891886239658234,0.0289707917978528,0.5439847608634091,0.7619928992388239,-0.2180081383754147,0.0,0.0,0.0,0.03852,0.0638636514357716,0.01602,0.0382685968181166,0.0047,0.022915650901999,0.0711383547489094,0.0451662571013812,0.123275,0.1651555555555555,0.1893684210526315,0.1393093778664741,0.2075776770117282,0.8468948779308545,0.8145293376011857,0.8475399682369743,0.668378338200854,0.3359309192396404,0.5,0.8523598626960887,0.8523598626960887,0.0001,adam,0.0,2.0,1.0,exp_relu,0.03,1e-12,0.7,0.3,0.1,0.1,0.1,0.05,0.99,0.9,0.1,0.4,1.0,0.9,0.9,0.25,0.05,,,,,,
tentcome,Tent-COME,tentcome,0,contrast,4,128,-1,38400,266.52,10073.3,391,0.0001,adam,50000,36114,13886,0.27772,72.22800000000001,72.22800000000001,1.3137114653820154,3.2514321070525707,0.7219753176116291,1.5286230312649909,1.5286230312649909,0.0775453135404991,0.6727083019284159,0.0,1.1617045671250672,0.8078595398236281,0.4986120163755544,0.3092475234480736,0.0661371486981428,0.1072150863416555,0.0410779376435126,0.5891399560964012,0.890048590087524,-0.3009086339911228,0.0,0.0,0.0,0.03794,0.0726708550413729,0.01508,0.0433782073409274,0.00408,0.0255959849435382,0.0983850790572054,0.0556533903543011,0.17425,0.2216444444444444,0.2479578947368421,0.1733193471083001,0.2713870929697167,0.8461890679674396,0.81787864941201,0.8449270928997857,0.6887859755739645,0.3156078205419742,0.5,0.8516163958880321,0.8516163958880321,0.0001,adam,0.0,2.0,1.0,exp_relu,0.03,1e-12,0.7,0.3,0.1,0.1,0.1,0.05,0.99,0.9,0.1,0.4,1.0,0.9,0.9,0.25,0.05,,,,,,
tentcome,Tent-COME,tentcome,0,contrast,5,128,-1,38400,271.43,10073.3,391,0.0001,adam,50000,30210,19790,0.3958,60.42,60.42,2.8278960061436527,6.756719792799282,0.6313576786718424,2.018604246313423,2.018604246313423,0.1016602905453182,0.8465772425056249,0.0,1.529278916760832,0.760549377907747,0.4341428613945975,0.3264065165131494,0.0775742688840619,0.1384282902616677,0.0608540213776058,0.6750535069005759,1.1084131218703814,-0.4333596149698056,0.0,0.0,0.0,0.039,0.1003602676273803,0.01354,0.0563790806129247,0.00364,0.0387398893146019,0.1699587314004099,0.0785849074602733,0.293275,0.3431111111111111,0.3688631578947368,0.2543485972010225,0.4103395141038423,0.8376931447862268,0.8167191425224707,0.8313539366258659,0.7113307445824321,0.2928753166105745,0.5,0.842059581581448,0.842059581581448,0.0001,adam,0.0,2.0,1.0,exp_relu,0.03,1e-12,0.7,0.3,0.1,0.1,0.1,0.05,0.99,0.9,0.1,0.4,1.0,0.9,0.9,0.25,0.05,,,,,,
tentcome,Tent-COME,tentcome,0,defocus_blur,1,128,-1,38400,270.79,10073.3,391,0.0001,adam,50000,35757,14243,0.28486,71.514,71.514,4.244652530193331,8.42575570632671,0.7572471763771772,1.2154258201417472,1.2154258201417472,0.0457016354379596,0.4089438039077146,0.0,1.0212638182365346,0.8450279437936087,0.5368738771769146,0.3081540666166941,0.0372487221138287,0.0669226437740507,0.029673921660222,0.3425727723148805,0.5755680387364001,-0.2329952664215195,0.0,0.0,0.0,0.054,0.0933965201148431,0.02626,0.0595897249705001,0.0125,0.0434510567296996,0.1023619452830829,0.0572719042067765,0.18105,0.2290444444444444,0.2552210526315789,0.1770469862655366,0.2709631857991588,0.8433901706230836,0.8190000581813454,0.8411133638097081,0.6787736860746703,0.3253351812267422,0.5,0.8506731532180962,0.8506731532180962,0.0001,adam,0.0,2.0,1.0,exp_relu,0.03,1e-12,0.7,0.3,0.1,0.1,0.1,0.05,0.99,0.9,0.1,0.4,1.0,0.9,0.9,0.25,0.05,,,,,,
tentcome,Tent-COME,tentcome,0,defocus_blur,2,128,-1,38400,273.48,10073.3,391,0.0001,adam,50000,34393,15607,0.31214,68.786,68.786,4.211912190631032,8.28612125303544,0.7299737144999207,1.3803869367001609,1.3803869367001609,0.0544431739461803,0.482543694913442,0.0,1.1464241308503305,0.8282681498795144,0.5133631861465939,0.3149049637329204,0.0442234313638141,0.0769643251370126,0.0327408937731984,0.4039613585796322,0.6557148548755565,-0.2517534962959242,0.0,0.0,0.0,0.05148,0.0960626982646016,0.02412,0.0610447458999797,0.01038,0.0439086294416243,0.1169781695065617,0.0622147114012325,0.20715,0.2566222222222222,0.2830736842105263,0.1988892289281083,0.3017594022913406,0.8440636731882238,0.8223251468481794,0.8407111743520849,0.6865522526546866,0.3181634173454919,0.5,0.85125759859803,0.85125759859803,0.0001,adam,0.0,2.0,1.0,exp_relu,0.03,1e-12,0.7,0.3,0.1,0.1,0.1,0.05,0.99,0.9,0.1,0.4,1.0,0.9,0.9,0.25,0.05,,,,,,
tentcome,Tent-COME,tentcome,0,defocus_blur,3,128,-1,38400,270.71,10073.3,391,0.0001,adam,50000,30911,19089,0.38178,61.822,61.822,5.271382531426847,11.02224577036739,0.6708308698985725,1.7126033160682257,1.7126033160682257,0.0703435606442612,0.6101666792356264,0.0,1.404528930622062,0.7930081179467051,0.4729880853411927,0.3200200326055124,0.0557340166071214,0.0940009348247853,0.0382669182176638,0.5012926793683777,0.786467386967646,-0.2851747075992682,0.0,0.0,0.0,0.05048,0.1131483390863854,0.02072,0.0683242102486315,0.00742,0.0474303247251342,0.1615585217501611,0.0770872569990741,0.277475,0.3293555555555555,0.3547368421052632,0.2502799298477106,0.3812642740763288,0.8377113697264716,0.8212029516065601,0.8310912302880942,0.6998057718119244,0.3053676403687022,0.5,0.8439429326314414,0.8439429326314414,0.0001,adam,0.0,2.0,1.0,exp_relu,0.03,1e-12,0.7,0.3,0.1,0.1,0.1,0.05,0.99,0.9,0.1,0.4,1.0,0.9,0.9,0.25,0.05,,,,,,
tentcome,Tent-COME,tentcome,0,defocus_blur,4,128,-1,38400,277.84,10073.0,391,0.0001,adam,50000,27136,22864,0.45728,54.272,54.272,7.432081177262588,12.962177811494357,0.6170408117726259,2.0103499841526267,2.0103499841526267,0.0837103663850839,0.711940589416296,0.0,1.6381534781945497,0.7614837606025795,0.4456095722935487,0.3158741883090308,0.0646770818528291,0.1062999049202162,0.0416228230673871,0.5727722951338378,0.8771116370741331,-0.3043393419402953,0.0,0.0,0.0,0.05036,0.1378215654077723,0.01962,0.0847369784918372,0.00568,0.0535747972080739,0.2195677670928897,0.0939774697835893,0.362275,0.4094666666666666,0.4328,0.3149587402042679,0.4669767826568451,0.8273792294799767,0.8117815392410578,0.8194732567294964,0.6989301737955544,0.3061304575811071,0.5,0.8326661076568318,0.8326661076568318,0.0001,adam,0.0,2.0,1.0,exp_relu,0.03,1e-12,0.7,0.3,0.1,0.1,0.1,0.05,0.99,0.9,0.1,0.4,1.0,0.9,0.9,0.25,0.05,,,,,,
tentcome,Tent-COME,tentcome,0,defocus_blur,5,128,-1,38400,266.65,10073.3,391,0.0001,adam,50000,22932,27068,0.54136,45.864,45.864,10.162922029575334,16.731624610595507,0.5602692202957533,2.315251785770972,2.315251785770972,0.0961597008440124,0.8023777548141824,0.0,1.882311821488552,0.7317162062552852,0.4150193945966257,0.3166968116586595,0.0717163949952285,0.1168680608899822,0.0451516658947536,0.6262690201564262,0.951577012357099,-0.3253079922006728,0.0,0.0,0.0,0.05136,0.1758061203532553,0.01918,0.1098510882016036,0.00546,0.0735254511176945,0.2948064942714749,0.1109516458682798,0.4547,0.4993777777777777,0.5202315789473684,0.3976663882364685,0.556612554197154,0.8206575790372683,0.8054374586659677,0.8099453733155363,0.6952207983222465,0.3099064743455062,0.5,0.8256015647459682,0.8256015647459682,0.0001,adam,0.0,2.0,1.0,exp_relu,0.03,1e-12,0.7,0.3,0.1,0.1,0.1,0.05,0.99,0.9,0.1,0.4,1.0,0.9,0.9,0.25,0.05,,,,,,
tentcome,Tent-COME,tentcome,0,elastic_transform,1,128,-1,38400,270.91,10072.9,391,0.0001,adam,50000,37487,12513,0.25026,74.97399999999999,74.97399999999999,4.221017266847193,8.135406414253843,0.7919501726684719,1.002783551115101,1.002783551115101,0.0352251787451279,0.3212315619330665,0.0,0.8546746413424952,0.866766128698392,0.5678132156083254,0.2989529130900665,0.0293852774276701,0.0527206139475205,0.0233353365198503,0.2739053197947692,0.4630136157201962,-0.189108295925427,0.0,0.0,0.0,0.05432,0.0858787073926516,0.0285,0.0567774324647382,0.0147,0.0414855788225997,0.0834671459909091,0.049153857919032,0.149,0.1951111111111111,0.2202315789473684,0.1507670609775193,0.2287868101595987,0.8478460294963045,0.8209542978015805,0.8466750969207297,0.6715525917867888,0.3319054801300989,0.5,0.8542363350550352,0.8542363350550352,0.0001,adam,0.0,2.0,1.0,exp_relu,0.03,1e-12,0.7,0.3,0.1,0.1,0.02,0.0,0.99,0.9,0.1,0.4,1.0,0.9,0.9,0.25,0.05,,,,,,
